Date,Open,High,Low,Close,Volume
7/24/1997,8089.3,8132.95,7993.82,8116.9,57790000
7/23/1997,8063.3,8147.82,8058.16,8088.36,71420000
7/22/1997,7906.02,8068.61,7906.02,8061.6,68760000
7/21/1997,7890.9,7919.96,7840.06,7906.7,56890000
7/18/1997,8020.5,8036.1,7875.36,7890.5,73340000
7/17/1997,8037,8068.38,7990.8,8020.8,78860000
7/16/1997,7973.2,8069.77,7953.41,8038.9,74910000
7/15/1997,7926,7983.14,7879.08,7975.7,59190000
7/14/1997,7920.4,7950.62,7860.04,7923,49490000
7/11/1997,7887.21,7955.29,7887.21,7921.8,46330000
7/10/1997,7852.8,7913.22,7809.63,7886.8,58930000
7/9/1997,7961.4,7991.26,7794.93,7842.4,67000000
7/8/1997,7858,7962.31,7857.13,7962.3,47220000
7/7/1997,7896.5,7951.45,7828.18,7858.5,53230000
7/3/1997,7797,7896.26,7796.97,7895.8,40870000
7/2/1997,7721.7,7795.38,7697.45,7795.38,51400000
7/1/1997,7678,7748.34,7667.36,7722.3,53430000
6/30/1997,7688.6,7727.3,7612.17,7672.8,48990000
6/27/1997,7653.8,7770.73,7653.79,7687.7,41090000
6/26/1997,7688.9,7730.24,7594.08,7654.3,46500000
6/25/1997,7758.1,7812.12,7629.14,7690,59860000
6/24/1997,7607.7,7764.62,7607.65,7758.06,56800000
6/23/1997,7797.87,7797.87,7602.45,7604.3,49260000
6/20/1997,7778.9,7834.06,7777.06,7796.5,82430000
6/19/1997,7716.44,7810.54,7716.44,7777.1,52310000
6/18/1997,7759.87,7759.87,7697.9,7718.7,44890000
6/17/1997,7771.2,7810.08,7703.78,7760.8,53760000
6/16/1997,7781.1,7795.16,7753.09,7772.1,45000000
6/13/1997,7713.7,7799.68,7712.37,7782,70700000
6/12/1997,7574.1,7712.79,7573.62,7711.5,62670000
6/11/1997,7538.4,7584.19,7534.43,7575.8,55680000
6/10/1997,7479.8,7572.3,7478.06,7539.27,51510000
6/9/1997,7442.4,7511.53,7437.98,7478.5,44340000
6/6/1997,7305.7,7445.22,7304.86,7435.8,44840000
6/5/1997,7269.7,7351.65,7267.94,7305.3,44730000
6/4/1997,7312.15,7312.15,7258.93,7269.7,42260000
6/3/1997,7287.3,7342.2,7253.78,7312.1,45300000
6/2/1997,7331,7354.22,7279.96,7289.4,43820000
5/30/1997,7327.6,7371.39,7241.76,7331,51120000
5/29/1997,7351.7,7368.81,7306.57,7330.2,38620000
5/28/1997,7380.8,7391.14,7308.72,7357.2,49170000
5/27/1997,7342.2,7394.95,7302.23,7383.4,49620000
5/23/1997,7260.6,7362.8,7259.78,7345.9,39290000
5/22/1997,7290.7,7310.06,7242.47,7258.1,41950000
5/21/1997,7299.8,7352.91,7239.18,7290.7,58380000
5/20/1997,7228.1,7313.35,7152.64,7303.5,50010000
5/19/1997,7194.3,7243.3,7172.42,7228.9,38050000
5/16/1997,7328.6,7329.01,7190.55,7194.7,68120000
5/15/1997,7285.3,7336.43,7254.01,7333.5,44050000
5/14/1997,7272.6,7351.68,7263.08,7286.2,46000000
5/13/1997,7288.6,7315.83,7241.65,7274.2,55940000
5/12/1997,7169.12,7296.46,7169.12,7292.8,52370000
5/9/1997,7135.8,7196.02,7094.48,7169.5,47690000
5/8/1997,7085.7,7215.29,7056.75,7136.6,55560000
5/7/1997,7225.3,7225.32,7075.62,7085.65,46820000
5/6/1997,7215.7,7269.47,7187.19,7225.3,67150000
5/5/1997,7070,7215.29,7056.35,7213.68,60160000
5/2/1997,6978.1,7077.62,6976.88,7071.2,46350000
5/1/1997,7008.99,7008.99,6913.47,6976.5,40180000
4/30/1997,6957.6,7057.55,6935.54,7009,60410000
4/29/1997,6783.83,6970.86,6783.83,6962,58750000
4/28/1997,6736.5,6788.64,6701.15,6783,43720000
4/25/1997,6791.1,6792.25,6726.03,6738.9,43080000
4/24/1997,6813.5,6890.59,6777.4,6792.3,51400000
4/23/1997,6835.2,6850.05,6799.08,6812.7,51320000
4/22/1997,6659.8,6834.4,6657.4,6833.6,59680000
4/21/1997,6705.2,6721.21,6616.86,6660.2,43490000
4/18/1997,6657.8,6711.98,6657.4,6703.35,52060000
4/17/1997,6677.9,6713.59,6648.17,6658.6,49890000
4/16/1997,6583.1,6679.87,6558.66,6679.87,63490000
4/15/1997,6452.7,6587.16,6452.7,6587.16,52710000
4/14/1997,6392.1,6455.11,6356.78,6451.9,45830000
4/11/1997,6537.7,6537.7,6387,6391.7,52070000
4/10/1997,6563.8,6593.3,6535.14,6540.05,41600000
4/9/1997,6610.3,6639,6546.09,6563.8,43950000
4/8/1997,6556.7,6609.54,6520.03,6609.2,39990000
4/7/1997,6528.7,6589.14,6527.21,6555.9,37370000
4/4/1997,6477.4,6527.21,6404.84,6526.1,54080000
4/3/1997,6516.3,6517.39,6421.46,6477.4,52060000
4/2/1997,6609.9,6610.29,6499.64,6517,47190000
4/1/1997,6583.5,6621.62,6522.67,6611.05,54790000
3/31/1997,6739.8,6739.83,6561.2,6583.48,63290000
3/27/1997,6880,6891.28,6663.92,6740.59,48610000
3/26/1997,6874.3,6915.07,6846.33,6880.7,47450000
3/25/1997,6909,6952.46,6867.86,6876.17,51530000
3/24/1997,6805.2,6906.01,6783.64,6905.25,47960000
3/21/1997,6819.9,6851.62,6790.06,6804.79,70970000
3/20/1997,6872.4,6879.57,6798.37,6820.28,47410000
3/19/1997,6896.2,6913.94,6826.32,6877.68,51040000
3/18/1997,6954.4,6970.59,6854.64,6896.56,43240000
3/17/1997,6934.3,6969.45,6854.27,6955.48,51520000
3/14/1997,6878.51,6956.63,6878.51,6935.46,37890000
3/13/1997,7034.37,7034.37,6874.66,6878.89,44120000
3/12/1997,7084.4,7088.24,7010.89,7039.37,36540000
3/11/1997,7079.4,7112.1,7063.61,7085.16,37680000
3/10/1997,7001.7,7079.39,6993.19,7079.39,32750000
3/7/1997,6944.7,7018.59,6944.7,7000.89,39030000
3/6/1997,6947.8,6987.8,6937,6944.7,44030000
3/5/1997,6852,6945.85,6851.19,6945.85,66550000
3/4/1997,6918.5,6942.78,6845.41,6852.72,54590000
3/3/1997,6874.3,6918.92,6828.1,6918.92,46030000
2/28/1997,6923.5,6923.92,6868.12,6877.74,41650000
2/27/1997,6982.4,6989.34,6920.46,6925.07,36230000
2/26/1997,7037.1,7045.53,6915.45,6983.18,49840000
2/25/1997,7009,7046.68,6972.79,7037.83,40790000
2/24/1997,6931.6,7013.58,6905.45,7008.2,35560000
2/21/1997,6927.8,6950.86,6906.22,6931.62,38340000
2/20/1997,7015.1,7017.82,6905.83,6927.38,34310000
2/19/1997,7062.8,7073.62,7010.89,7020.13,38330000
2/18/1997,6994,7067.46,6977.41,7067.46,35870000
2/14/1997,7024,7024.75,6983.95,6988.96,37820000
2/13/1997,6962,7040.91,6960.48,7022.44,44740000
2/12/1997,6855.4,6961.63,6854.65,6961.63,42700000
2/11/1997,6806.6,6860.81,6783.46,6858.11,39080000
2/10/1997,6856.2,6876.58,6798.46,6806.54,40360000
2/7/1997,6775,6868.5,6762.67,6855.8,42200000
2/6/1997,6743.1,6773.06,6713.8,6773.06,47520000
2/5/1997,6833.1,6875.43,6710.72,6746.9,47390000
2/4/1997,6804.2,6833.48,6767.68,6833.48,34110000
2/3/1997,6810.8,6819.24,6766.91,6806.16,39060000
1/31/1997,6824.6,6873.89,6808.08,6813.09,41470000
1/30/1997,6740.74,6823.86,6740.74,6823.86,38880000
1/29/1997,6657.23,6740.74,6657.23,6740.74,41190000
1/28/1997,6663.4,6761.14,6622.98,6656.08,50600000
1/27/1997,6696.5,6708.8,6635.68,6660.69,47760000
1/24/1997,6756.5,6759.98,6662.23,6696.48,56480000
1/23/1997,6850.8,6906.6,6742.28,6755.75,54650000
1/22/1997,6882.4,6888.13,6808.08,6850.03,52960000
1/21/1997,6843.9,6894.29,6800,6883.9,48860000
1/20/1997,6836.2,6855.8,6808.08,6843.87,34240000
1/17/1997,6764.6,6835.79,6764.6,6833.1,46580000
1/16/1997,6725.4,6781.53,6715.72,6765.37,43870000
1/15/1997,6760.4,6762.29,6704.18,6726.88,42830000
1/14/1997,6709.2,6788.84,6707.64,6762.29,40130000
1/13/1997,6706.1,6734.2,6669.54,6709.18,36300000
1/10/1997,6623.8,6708.03,6557.94,6703.79,49590000
1/9/1997,6547.9,6657.23,6544.86,6625.67,40440000
1/8/1997,6600.3,6627.98,6536.78,6549.48,43040000
1/7/1997,6567.6,6603.35,6512.53,6600.66,45470000
1/6/1997,6546,6619.13,6531,6567.18,51680000
1/3/1997,6443.7,6545.63,6443.65,6544.09,43050000
1/2/1997,6447.5,6468.66,6352.83,6442.49,53850000
12/31/1996,6550.9,6553.6,6448.27,6448.27,31910000
12/30/1996,6561.3,6587.05,6540.53,6549.37,26480000
12/27/1996,6543.6,6576.28,6537.46,6560.91,20860000
12/26/1996,6523.6,6563.21,6522.08,6546.68,20870000
12/24/1996,6490.2,6523.62,6486.33,6522.85,13350000
12/23/1996,6481.7,6508.62,6450.19,6489.02,25220000
12/20/1996,6479.4,6548.99,6479.02,6484.4,72430000
12/19/1996,6343.7,6479.02,6343.7,6473.64,43220000
12/18/1996,6308.7,6356.77,6308.33,6346.77,38030000
12/17/1996,6268,6324.86,6236.05,6308.33,42060000
12/16/1996,6305.3,6355.61,6253.35,6268.35,43480000
12/13/1996,6304.5,6344.47,6251.05,6304.87,44530000
12/12/1996,6399.1,6436.73,6302.18,6303.71,41520000
12/11/1996,6471.7,6472.87,6343.31,6402.52,49940000
12/10/1996,6464.7,6512.39,6463.94,6473.25,35490000
12/9/1996,6383.44,6467.29,6383.44,6463.94,31720000
12/6/1996,6432.6,6433.38,6291.75,6381.94,48660000
12/5/1996,6421.8,6452.01,6402.07,6437.1,36900000
12/4/1996,6442,6443.07,6367.41,6422.94,44900000
12/3/1996,6521,6554.5,6438.22,6442.69,38390000
12/2/1996,6520.6,6523.94,6472.88,6521.7,31220000
11/29/1996,6500.5,6532.14,6499.34,6521.7,12210000
11/27/1996,6526.6,6538.85,6491.14,6499.34,29200000
11/26/1996,6546.7,6589.53,6497.11,6528.41,51000000
11/25/1996,6471.8,6548.16,6464.31,6547.79,33910000
11/22/1996,6418.5,6471.76,6418.47,6471.76,32810000
11/21/1996,6430,6438.97,6393.5,6418.47,36250000
11/20/1996,6392.4,6447.17,6389.77,6430.02,38570000
11/19/1996,6347.3,6397.97,6347.28,6397.6,34750000
11/18/1996,6348.8,6376.35,6324.18,6346.91,31300000
11/15/1996,6312.62,6377.85,6312.62,6348.03,50690000
11/14/1996,6272.8,6314.12,6254.11,6313,41260000
11/13/1996,6262.3,6285.05,6243.68,6274.24,39650000
11/12/1996,6251.5,6278.71,6236.22,6266.04,46090000
11/11/1996,6220.6,6262.31,6220.57,6255.6,30720000
11/8/1996,6206,6222.06,6181.07,6219.82,32560000
11/7/1996,6174.4,6222.81,6149.76,6206.04,39680000
11/6/1996,6079.7,6178.46,6074.1,6177.71,46010000
11/5/1996,6042.8,6093.48,6042.42,6081.18,40560000
11/4/1996,6023.4,6049.51,6011.49,6041.68,37310000
11/1/1996,6027.1,6057.7,5998.82,6021.93,37030000
10/31/1996,5992.9,6041.31,5990.62,6029.38,37030000
10/30/1996,6009.3,6028.64,5990.99,5993.23,30250000
10/29/1996,5974.2,6032.73,5959.69,6007.02,32280000
10/28/1996,6007,6043.17,5972.36,5972.73,30260000
10/25/1996,5990.3,6020.44,5981.68,6007.02,25980000
10/24/1996,6036.1,6039.07,5988.38,5992.48,34590000
10/23/1996,6059.9,6060.31,5992.86,6036.46,37480000
10/22/1996,6090.1,6091.25,6037.58,6061.8,29440000
10/21/1996,6093.9,6133.73,6059.94,6090.87,41960000
10/18/1996,6059.2,6095.35,6040.19,6094.23,39940000
10/17/1996,6021.2,6065.9,6020.06,6059.2,34330000
10/16/1996,6004,6021.18,5969.38,6020.81,34680000
10/15/1996,6010.4,6044.29,5970.5,6004.78,37720000
10/14/1996,5970.12,6020.81,5970.12,6010,27420000
10/11/1996,5923.5,5973.1,5922.42,5969.38,23690000
10/10/1996,5930.99,5930.99,5904.9,5921.67,26740000
10/9/1996,5964.2,5974.97,5915.34,5930.62,35770000
10/8/1996,5979.4,6010.37,5959.31,5966.77,41980000
10/7/1996,5992.9,6002.17,5970.5,5979.81,26820000
10/4/1996,5934.7,5995.47,5932.85,5992.86,39940000
10/3/1996,5933.2,5942.17,5917.2,5932.85,28640000
10/2/1996,5906.4,5939.93,5906.39,5933.97,34610000
10/1/1996,5878.4,5910.87,5861.67,5904.9,34710000
9/30/1996,5873.3,5907.32,5872.55,5882.17,27840000
9/27/1996,5870,5876.62,5845.18,5872.92,29400000
9/26/1996,5877.4,5903.99,5851.47,5868.85,36770000
9/25/1996,5874.4,5895.11,5855.53,5877.36,37190000
9/24/1996,5894.4,5929.89,5852.58,5874.03,48210000
9/23/1996,5887.7,5896.59,5835.19,5894.74,23310000
9/20/1996,5868.1,5897.33,5864.78,5888.46,49820000
9/19/1996,5875.1,5881.43,5847.4,5867.74,31640000
9/18/1996,5889.2,5890.68,5864.41,5877.36,34200000
9/17/1996,5889.6,5897.7,5849.62,5888.83,38180000
9/16/1996,5837.8,5905.47,5837.41,5889.2,33160000
9/13/1996,5773.1,5855.17,5773.05,5838.52,36360000
9/12/1996,5752.7,5794.13,5751.59,5771.94,29020000
9/11/1996,5726.4,5767.5,5713.49,5754.92,28420000
9/10/1996,5732.4,5741.61,5709.42,5727.18,32860000
9/9/1996,5660.23,5735.69,5660.23,5733.84,24910000
9/6/1996,5607,5681.31,5605.85,5659.86,28220000
9/5/1996,5655.8,5656.53,5601.41,5606.96,22650000
9/4/1996,5646.9,5659.86,5631.01,5656.9,27340000
9/3/1996,5611.8,5650.98,5561.46,5648.39,29820000
8/30/1996,5646.5,5647.28,5588.47,5616.21,22080000
8/29/1996,5710.9,5710.9,5625.83,5647.65,26800000
8/28/1996,5710.2,5727.18,5702.4,5712.38,23090000
8/27/1996,5696.1,5712.01,5690.93,5711.27,20030000
8/26/1996,5723.5,5733.47,5675.39,5693.89,23080000
8/23/1996,5733.8,5739.02,5700.92,5722.74,25410000
8/22/1996,5689.8,5733.47,5684.27,5733.47,34760000
8/21/1996,5717.9,5717.93,5672.8,5689.82,26720000
8/20/1996,5699.4,5723.85,5692.78,5721.26,24530000
8/19/1996,5689.8,5704.99,5686.49,5699.44,24620000
8/16/1996,5666.52,5698.7,5666.52,5689.45,28460000
8/15/1996,5666.5,5679.09,5649.87,5665.78,24030000
8/14/1996,5645.4,5668,5630.27,5666.9,27900000
8/13/1996,5696.5,5699.44,5635.44,5647.28,37320000
8/12/1996,5681.3,5706.1,5648.02,5704.98,45180000
8/9/1996,5709.8,5729.03,5667.63,5681.31,22460000
8/8/1996,5716.45,5716.45,5685.75,5713.49,26890000
8/7/1996,5695.7,5719.41,5679.83,5718.67,31840000
8/6/1996,5674.3,5700.92,5648.02,5696.11,26770000
8/5/1996,5680.2,5696.48,5661.34,5674.28,22670000
8/2/1996,5595.9,5679.83,5592.54,5679.83,34470000
8/1/1996,5528.9,5607.33,5524.1,5594.75,36710000
7/31/1996,5479.4,5536.31,5473.8,5528.91,34300000
7/30/1996,5435.7,5481.93,5421.64,5481.93,26540000
7/29/1996,5473.1,5473.43,5434.59,5434.59,23200000
7/26/1996,5422.8,5474.54,5422.01,5473.06,27420000
7/25/1996,5355.8,5431.26,5355.06,5422.01,37190000
7/24/1996,5346.6,5379.1,5270.35,5354.69,43600000
7/23/1996,5392.8,5434.22,5330.65,5346.55,39370000
7/22/1996,5426.5,5426.82,5369.49,5390.94,32890000
7/19/1996,5464.2,5469.36,5408.69,5426.82,36050000
7/18/1996,5376.9,5473.06,5368.74,5464.18,45800000
7/17/1996,5357.3,5430.15,5357.28,5376.88,43010000
7/16/1996,5349.5,5402.04,5182.32,5358.76,69580000
7/15/1996,5509.8,5509.83,5318.77,5349.51,43110000
7/12/1996,5520.9,5543.07,5471.41,5510.56,34130000
7/11/1996,5603.65,5603.65,5469.93,5520.54,47780000
7/10/1996,5582.6,5604.39,5533.47,5603.65,33760000
7/9/1996,5552.3,5596.63,5550.83,5581.86,28580000
7/8/1996,5586.3,5598.85,5538.64,5550.83,30850000
7/5/1996,5700.4,5702.28,5581.49,5588.14,19020000
7/3/1996,5720,5720.75,5682.7,5703.02,28910000
7/2/1996,5729.6,5733.31,5695.63,5720.38,29020000
7/1/1996,5654.6,5729.98,5653.89,5729.98,27740000
6/28/1996,5677.5,5704.86,5652.04,5654.63,31830000
6/27/1996,5682.7,5683.07,5646.5,5677.53,36810000
6/26/1996,5717.8,5720.75,5673.83,5682.7,29930000
6/25/1996,5717.8,5729.98,5698.95,5719.27,33600000
6/24/1996,5704.5,5742.54,5704.49,5717.79,33330000
6/21/1996,5660.2,5705.23,5660.17,5705.23,60900000
6/20/1996,5645,5680.48,5632.83,5659.43,40390000
6/19/1996,5629.1,5674.57,5627.66,5648.35,25230000
6/18/1996,5652.8,5663.49,5622.86,5628.03,26670000
6/17/1996,5650.2,5677.9,5637.27,5652.78,24750000
6/14/1996,5658.3,5664.97,5630.99,5649.45,30400000
6/13/1996,5668.3,5683.44,5639.85,5657.95,29900000
6/12/1996,5667.6,5705.23,5662.01,5668.29,28700000
6/11/1996,5687.9,5728.87,5657.58,5668.66,31220000
6/10/1996,5697.1,5703.02,5663.86,5687.87,24550000
6/7/1996,5665,5697.11,5580.38,5697.11,38410000
6/6/1996,5696,5723.33,5665.34,5667.19,39760000
6/5/1996,5665.7,5699.32,5656.84,5697.48,26980000
6/4/1996,5625.81,5671.99,5625.81,5665.71,30700000
6/3/1996,5643.9,5643.91,5606.24,5624.71,23730000
5/31/1996,5693,5698.58,5636.9,5643.18,27040000
5/30/1996,5671.6,5715.58,5644.28,5693.41,37340000
5/29/1996,5709.7,5717.05,5645.39,5673.83,31830000
5/28/1996,5762.1,5783.91,5697.85,5709.67,30460000
5/24/1996,5761.7,5789.08,5745.13,5762.86,29270000
5/23/1996,5778,5796.1,5728.5,5762.12,42450000
5/22/1996,5730.3,5782.44,5715.21,5778,41360000
5/21/1996,5749.9,5759.16,5731.46,5736.26,35570000
5/20/1996,5688.2,5750.3,5671.99,5748.82,40740000
5/17/1996,5635.8,5698.58,5635.42,5687.5,43890000
5/16/1996,5622.1,5654.26,5607.34,5635.05,38130000
5/15/1996,5622.9,5673.1,5619.53,5625.44,40650000
5/14/1996,5577.42,5633.57,5577.42,5624.71,43370000
5/13/1996,5516.5,5587.77,5516.47,5582.6,33230000
5/10/1996,5476.6,5533.67,5476.23,5518.14,26740000
5/9/1996,5470.8,5504.05,5460.69,5475.14,33030000
5/8/1996,5417.3,5475.87,5342.2,5474.06,43880000
5/7/1996,5464.7,5468.28,5414.45,5420.95,34740000
5/6/1996,5479.5,5500.07,5423.12,5464.31,36470000
5/3/1996,5495.4,5527.17,5458.16,5478.03,38880000
5/2/1996,5574.5,5574.5,5475.51,5498.27,43620000
5/1/1996,5567.6,5594.7,5547.8,5575.22,29210000
4/30/1996,5574.1,5579.92,5547.04,5569.08,28460000
4/29/1996,5567.6,5589.67,5552.82,5573.41,27010000
4/26/1996,5566.9,5590.39,5546.32,5567.99,29490000
4/25/1996,5554.3,5582.81,5508.38,5566.91,39790000
4/24/1996,5590.4,5599.06,5530.78,5553.9,36710000
4/23/1996,5565.1,5598.34,5562.21,5588.59,31980000
4/22/1996,5536.2,5588.22,5536.2,5564.74,30650000
4/19/1996,5551.4,5572.33,5518.86,5535.48,37590000
4/18/1996,5547.8,5564.38,5522.83,5551.74,38770000
4/17/1996,5618.6,5620.74,5527.89,5549.93,48600000
4/16/1996,5593.6,5627.96,5577.39,5620.02,35270000
4/15/1996,5535.8,5592.92,5534.76,5592.92,27040000
4/12/1996,5487.4,5536.2,5480.2,5532.59,39970000
4/11/1996,5488.5,5512.36,5415.53,5487.07,58930000
4/10/1996,5559.3,5567.99,5472.98,5485.98,45430000
4/9/1996,5595.1,5618.93,5549.93,5560.41,35270000
4/8/1996,5679.99,5679.99,5542.34,5594.37,39940000
4/4/1996,5689.7,5697.69,5671.32,5682.88,29390000
4/3/1996,5671.7,5689.74,5641.69,5689.74,28830000
4/2/1996,5637.4,5671.68,5623.27,5671.68,34940000
4/1/1996,5588.6,5640.25,5587.5,5637.72,32470000
3/29/1996,5633.4,5645.31,5576.66,5587.14,32020000
3/28/1996,5624.7,5636.27,5591.48,5630.85,29010000
3/27/1996,5670.6,5680.71,5608.46,5626.88,32660000
3/26/1996,5642.8,5678.54,5623.63,5670.6,31410000
3/25/1996,5638.4,5678.54,5619.66,5643.86,35660000
3/22/1996,5628.3,5649.28,5620.38,5636.64,27790000
3/21/1996,5652.2,5668.79,5613.88,5626.88,32550000
3/20/1996,5668.8,5683.96,5616.4,5655.42,46260000
3/19/1996,5683.6,5709.97,5652.53,5669.51,51450000
3/18/1996,5585.7,5683.6,5585.7,5683.6,49300000
3/15/1996,5586.4,5590.03,5550.65,5584.97,54830000
3/14/1996,5569.1,5629.77,5569.08,5586.06,52380000
3/13/1996,5581.7,5595.45,5548.85,5568.72,42130000
3/12/1996,5580.6,5584.25,5485.26,5583.89,47250000
3/11/1996,5470.8,5583.17,5444.08,5581,46980000
3/8/1996,5636.6,5636.64,5424.2,5470.45,50790000
3/7/1996,5630,5641.69,5599.79,5641.69,31940000
3/6/1996,5643.5,5666.98,5624.35,5629.77,33860000
3/5/1996,5600.9,5642.42,5577.02,5642.42,30240000
3/4/1996,5535.12,5629.05,5535.12,5600.15,31200000
3/1/1996,5488.2,5537.28,5436.13,5536.56,41360000
2/29/1996,5506.2,5530.78,5461.78,5485.62,39810000
2/28/1996,5547.8,5593.28,5495.74,5506.21,37220000
2/27/1996,5564,5564.02,5509.1,5549.21,37090000
2/26/1996,5629.1,5629.77,5559.68,5565.1,31720000
2/23/1996,5608.5,5659.4,5560.41,5630.49,41670000
2/22/1996,5516.33,5613.88,5516.33,5608.46,41570000
2/21/1996,5454.9,5520.67,5454.19,5515.97,36970000
2/20/1996,5502.2,5502.24,5433.24,5458.53,35180000
2/16/1996,5552.1,5552.1,5499.35,5503.32,43490000
2/15/1996,5578.1,5595.81,5547.04,5551.37,34610000
2/14/1996,5599.1,5610.62,5553.9,5579.55,35430000
2/13/1996,5593.6,5627.96,5562.57,5601.23,42720000
2/12/1996,5541.3,5616.4,5541.26,5600.15,37010000
2/9/1996,5539.5,5584.97,5513.44,5541.62,49230000
2/8/1996,5488.5,5542.7,5471.53,5539.45,48280000
2/7/1996,5458.2,5492.49,5452.02,5492.12,37460000
2/6/1996,5407.6,5460.33,5397.11,5459.61,38710000
2/5/1996,5373.3,5407.95,5348.34,5407.59,29360000
2/2/1996,5402.9,5410.84,5357.01,5373.99,33350000
2/1/1996,5394.9,5405.06,5370.37,5405.06,38250000
1/31/1996,5378.7,5408.67,5350.14,5395.3,44700000
1/30/1996,5306.1,5381.57,5304.62,5381.21,44910000
1/29/1996,5271.4,5306.07,5271.39,5304.98,28030000
1/26/1996,5214.3,5276.44,5205.99,5271.75,31630000
1/25/1996,5244.3,5249.71,5209.25,5216.83,39270000
1/24/1996,5193.71,5260.55,5193.71,5242.84,41720000
1/23/1996,5219.7,5219.72,5177.81,5192.27,38980000
1/22/1996,5184,5219.36,5175.65,5219.36,37580000
1/19/1996,5124.7,5194.07,5111.7,5184.68,51170000
1/18/1996,5065.82,5125.07,5065.82,5124.35,52130000
1/17/1996,5086.4,5097.97,5052.09,5066.9,42410000
1/16/1996,5044.1,5088.58,5018.85,5088.22,34400000
1/15/1996,5060.4,5078.82,5036.92,5043.78,29900000
1/12/1996,5065.8,5090.02,5022.83,5061.12,34010000
1/11/1996,5033.7,5066.18,5020.3,5065.1,34530000
1/10/1996,5127.2,5127.6,5014.52,5032.94,45260000
1/9/1996,5197.7,5213.58,5116.04,5130.13,37100000
1/8/1996,5181.1,5207.08,5179.98,5197.7,11090000
1/5/1996,5173.1,5181.79,5133.38,5181.43,35530000
1/4/1996,5191.2,5227.31,5139.88,5173.84,52010000
1/3/1996,5177.1,5207.08,5176.37,5194.07,44760000
1/2/1996,5115.7,5184.68,5098.33,5177.45,39910000
12/29/1995,5096.5,5117.12,5087.86,5117.12,21530000
12/28/1995,5106.28,5106.28,5088.22,5095.8,21490000
12/27/1995,5106.6,5126.51,5098.33,5105.92,19480000
12/26/1995,5098,5117.12,5097.97,5110.26,14540000
12/22/1995,5096.2,5126.87,5092.91,5097.97,21360000
12/21/1995,5057.51,5099.42,5057.51,5096.53,35300000
12/20/1995,5110.3,5140.24,5059.32,5059.32,33120000
12/19/1995,5075.6,5114.59,5051.73,5109.89,40910000
12/18/1995,5174.2,5176.37,5069.79,5075.21,36780000
12/15/1995,5185.4,5188.65,5163,5176.73,36400000
12/14/1995,5217.2,5235.62,5172.39,5182.15,36380000
12/13/1995,5171.7,5219.36,5166.61,5216.47,33320000
12/12/1995,5183.2,5188.29,5169.14,5174.92,26070000
12/11/1995,5156.1,5194.43,5145.66,5184.32,25470000
12/8/1995,5159.4,5175.65,5137.71,5156.86,23630000
12/7/1995,5199.1,5199.13,5148.19,5159.39,57210000
12/6/1995,5176,5209.25,5168.78,5199.13,29460000
12/5/1995,5138.4,5191.54,5134.82,5177.45,30000000
12/4/1995,5086.4,5139.52,5074.13,5139.52,30260000
12/1/1995,5075.6,5107.37,5073.41,5087.13,28450000
11/30/1995,5107,5118.93,5074.49,5074.49,25980000
11/29/1995,5077,5105.56,5075.93,5105.56,27690000
11/28/1995,5070.5,5078.1,5032.94,5078.1,31610000
11/27/1995,5048.84,5090.02,5048.84,5070.88,30890000
11/24/1995,5042,5057.51,5041.61,5048.84,9990000
11/22/1995,5022.8,5067.62,5018.49,5041.61,34820000
11/21/1995,4980.6,5024.63,4976.58,5023.55,32370000
11/20/1995,4990.3,5003.68,4976.22,4983.09,27370000
11/17/1995,4969.7,4996.81,4958.52,4989.95,34740000
11/16/1995,4922.4,4969.36,4920.59,4969.36,37180000
11/15/1995,4867.5,4922.75,4860.61,4922.75,36800000
11/14/1995,4870.4,4890.24,4861.34,4871.81,34310000
11/13/1995,4867.8,4886.63,4847.61,4872.9,25470000
11/10/1995,4864.2,4873.62,4840.02,4870.37,21020000
11/9/1995,4851.2,4876.87,4840.74,4864.23,29320000
11/8/1995,4795.9,4852.67,4794.86,4852.67,28100000
11/7/1995,4814.7,4888.71,4788.72,4797.03,24900000
11/6/1995,4825.6,4832.43,4810.03,4814.01,25060000
11/3/1995,4805.7,4825.93,4802.81,4825.57,25330000
11/2/1995,4767,4808.59,4766.32,4808.59,29070000
11/1/1995,4753.7,4770.29,4744.64,4766.68,26950000
10/31/1995,4756.9,4801,4755.48,4755.48,29030000
10/30/1995,4742.84,4765.6,4742.84,4756.57,24460000
10/27/1995,4703.8,4742.48,4676,4741.75,30510000
10/26/1995,4754.4,4755.48,4667.69,4703.82,36360000
10/25/1995,4784.4,4800.28,4733.81,4753.68,38380000
10/24/1995,4758,4788.72,4755.84,4783.66,28050000
10/23/1995,4795.2,4795.22,4746.81,4755.48,28010000
10/20/1995,4802.5,4815.82,4786.91,4794.86,34640000
10/19/1995,4779,4802.45,4770.29,4802.45,32060000
10/18/1995,4794.5,4810.76,4771.02,4777.52,33800000
10/17/1995,4784.8,4798.11,4771.38,4795.95,33480000
10/16/1995,4794.1,4796.67,4722.82,4784.38,23080000
10/13/1995,4765.6,4816.9,4765.6,4793.78,31430000
10/12/1995,4737.8,4764.88,4735.25,4764.88,30770000
10/11/1995,4719,4738.86,4711.41,4735.25,31000000
10/10/1995,4721.5,4726.58,4659.74,4720.8,40920000
10/9/1995,4767,4768.13,4711.77,4726.22,26780000
10/6/1995,4762.4,4783.66,4749.7,4769.21,25080000
